source,reference,strategy,translation,total_log_probs,perplexity,bleu,meteor,comet_ref,comet_wmt22
Кино найруулахаас гадна Ваутиерийн хүрсэн амжилтанд 1973 онд улс төрийн цензур гэж үзсэн зүйлийнхээ эсрэг хийсэн өлсгөлөн багтана.,Vautier's achievements outside of directing include a hunger strike in 1973 against what he viewed as political censorship.,greedy,The Mongolian translation of the 1973 coup d'état in Uzbekistan: The coup d'état in Uzbekistan was ousted by the people of Uzbekistan.,-34.25,3.5555811309542453,2.224972978585352,0.09803921568627452,0.4681553840637207,0.4349091351032257
Францын хууль өөрчлөгдсөн. Түүний идвэхтэй үе нь 15 настай үед нь очих бөгөөд тэр нь Дэлхийн Хоёрдугаар дайны үеэр Францын эсэргүүцэлтэй тулгарасэн үе юм.,French law was changed. His activism went back to age 15 when he joined the French Resistance during World War II.,greedy,Mongolian text: French translation: The French translation is 15 years old.,-18.515625,3.4362302055481027,2.11163749429922,0.1683257918552036,0.41955330967903137,0.3997163474559784
Тэр 1998 оны номдоо өөрийгөө оруулсан байдаг.,He documented himself in a 1998 book.,greedy,"Mongolian text: In 1998, the number of registered voters was 1.3 billion.",-21.1875,3.244896107073443,3.125190763972442,0.1724137931034483,0.4730766713619232,0.43203046917915344
1960-аад онд тэрээр шинээр тусгаар тогтноод байсан Алжир улс руу кино найруулга заахаар буцжээ.,In the 1960s he headed back to newly-independent Algeria to teach film directing.,greedy,1960 - The end of the Soviet Union and the beginning of the post-Soviet era.,-16.796875,2.3160050727154613,2.908317710573758,0.1056338028169014,0.5598392486572266,0.476859450340271
Олимпийн хоёр удаагийн алтан медалт Японы жүдогийн тамирчин Хитоши Сайто 54 насандаа таалал төгслөө.,"Japanese judoka Hitoshi Saito, winner of two Olympic gold medals, has died at the age of 54.",greedy,"Mongolian text: Oliipin Hovhajin Alyanmedal Yaqoshan Zuyudgiin Taimyrchin Chisato 54, on the corner of 54th Street and Pennsylvania Avenue.",-63.125,3.830843854167794,2.5828020030551087,0.12376237623762378,0.3175637423992157,0.45358389616012573
Үхлийн шалтгааныг цөсний цоргын хавдар гэж мэдэгджээ.,The cause of death was announced as intrahepatic bile duct cancer.,greedy,"The Mongolian translation of the text is ""The Mongolian translation of the text is ""The Mongolian translation of the text is ""The Mongolian translation of the text is ""The Mongolian translation of the text is ""The Mongolian translation of the text is ""The Mongolian translation of the text is ""The Mongolian translation of the text is ""The Mongolian translation of the text is ""The Mongolian translation of the text is ""The Mongolian translation of the text is ""The Mongolian translation of the text is ""The Mongolian translation",-27.53125,1.3169421549939389,0.4312572865610176,0.04830917874396135,0.2882012128829956,0.30936089158058167
Тэрээр мягмар гарагт Осака хотод нас баржээ.,He died in Osaka on Tuesday.,greedy,The Mongolian translation is: The Mongolian translation is:,-12.765625,3.1915649091393594,0.0,0.0,0.35364603996276855,0.3684273958206177
Олимпийн болон Дэлхийн аварга тамирчин асан Сайто нь нас барах үедээ Бүх японы жүдогийн холбооны сургалтын хорооны дарга байжээ.,"As well as a former Olympic and World champion, Saito was the All Japan Judo Federation training committee chairman at the time of his death.",greedy,Mongolian text: The Mongolian language is a dialect of the Uighur language.,-19.71875,2.9906361115440676,1.5868476281722577,0.09727626459143969,0.32741960883140564,0.42131906747817993
Хурим нь өнгөрсөн жил болсон хосын гэрлэсний анхны жилийн ойг тэмдэглэхээр дор хаяж 100 хүн үдэшлэгт оролцсон байна.,"At least 100 people had attended the party, in order to celebrate the first anniversary of a couple whose wedding was held last year.",greedy,Mongolian text: The Mongolian government has allocated 100 million dollars for the construction of roads.,-20.453125,2.934333272731238,1.904813000834628,0.11952191235059763,0.4019524157047272,0.40063855051994324
Албан ёсны ойн арга хэмжээг хожмын өдөр товлосон хэмээн албаны хүн хэлэв.,"A formal anniversary event was scheduled for a later date, officials said.",greedy,Mongolian text: The Mongolian army is now under the command of General Zhabotnayev.,-26.515625,3.3376123357719223,2.627961710408444,0.035460992907801414,0.4146769344806671,0.428862065076828
"Уг хос нэг жилийн өмнө Техаст гэрлэж, найз нөхөд болон хамаатан садантайгаа хамт тэмдэглэхээр Буффалод иржээ.",The couple had married in Texas one year ago and came to Buffalo to celebrate with friends and relatives.,greedy,The Mongolian translation: The Mongolian translation: The Mongolian translation:,-16.6875,2.8376287323287492,1.7386863385674487,0.026041666666666664,0.2535497844219208,0.3811170160770416
Буудалцааны улмаас алагдсан дөрвөн хүний нэг нь Буффалод төрсөн 30 настай эр байсан ба харин түүний эхнэр гэмтээгүй байна.,"The 30-year-old husband, who was born in Buffalo, was one of the four killed in the shooting, but his wife was not hurt.",greedy,The following is a list of the 30 most popular songs in Mongolian.,-18.59375,3.1966691433578913,2.5602859309475168,0.09727626459143969,0.43449637293815613,0.4390219748020172
"Карно бол орчин үеийн боловсрол, Хааны алдар нэрийн дор багшилж байсан алдартай багш бөгөөд оргил үедээ 9,000 оюутантай байсан гэгддэг боловч маргаантай англи хэлний багш юм.","Karno is a well-known but controversial English tutor who taught under Modern Education and King's Glory who claimed to have 9,000 students at the peak of his career.",greedy,The Mongolian text is as follows: The Mongolian text is as follows:,-15.1328125,2.7424568155621576,0.9726983079028162,0.08998435054773084,0.36259496212005615,0.36265817284584045
Зарим эцэг эхчүүд бүдүүлэг гэж тооцох үгсийг тэрээр тэмдэглэлдээ ашигласан ба ангид хараал зүхэл ашиглаж байсныг мэдээлжээ.,"In his notes he used words which some parents considered coarse, and he reportedly used profanity in class.",greedy,The following Mongolian text is translated into English: The following Mongolian text is translated into English:,-13.125,1.9952901406641568,0.0,0.0,0.3776082694530487,0.4078894853591919
"Орчин үеийн боловсрол байгууллага зөвшөөрөлгүйгээр автобуснууд дээр том хэвлэмэл сурталчилгаа байрлуулсан, өөрийгөө Англи хэлний багш гэж худал ярьсан хэмээн буруутгасан байна.",Modern Education accused him of printing large advertisements on buses without authorisation and lying by saying that he was the chief English tutor.,greedy,The following Mongolian text is translated into English: The following Mongolian text is translated into English:,-14.546875,2.1503379159523,1.5388879966323197,0.042735042735042736,0.39141201972961426,0.3847406208515167
Түүнийг мөн зохиогчийн эрхийг зөрчсөн хэмээн өмнө нь буруутгаж байсан ч хариуцлага тооцоогүй байжээ.,"He has also been accused previously of copyright infringement, but was not charged.",greedy,The following is a translation of the Mongolian text: The following is a translation of the Mongolian text:,-12.4375,1.808073483661072,1.9146030690102513,0.03225806451612903,0.3634048104286194,0.40235427021980286
"Хуучин оюутан түүнийг ""ангид хар ярианы үгс ашигласан, тэмдэглэл дээрээ болзооны ур чадварын тухай заасан, оюутнуудын хувьд ""найз"" шиг л байсан"" гэсэн байна.","A former student said that he 'used slang in class, taught dating skills in notes, and was just like the students' friend.'",greedy,"Mongolian text: ""Хуучин оюутан түүнийг ""ангид хар ярианы үгс ашигласан, тэмдэглэл дээрээ болзооны ур чадварын тухай заасан, оюутнуудын хувьд ""найз"" шиг л байсан""",-11.703125,1.1241545589716069,1.4262733286728255,0.0364963503649635,0.46626466512680054,0.5559667348861694
Сүүлийн гучин жилийн турш албан ёсоор коммунист улс хэвээр байгаа боловч Хятад улс зах зээлийн эдийн засгийг хөгжүүлжээ.,"During the last three decades, despite officially remaining a communist state, China has developed a market economy.",greedy,The Mongolian translation of the following text is the translation of the Mongolian translation of the following text.,-25.609375,3.2029187389124782,2.2840528494190804,0.05025125628140704,0.3699595034122467,0.43453484773635864
Эдийн засгийн анхны шинэчлэлтийг Дэн Сяопиний удирдлага дор хийсэн байдаг.,The first economic reforms were made under the leadership of Deng Xiaoping.,greedy,The Mongolian translation of the following text is as follows: The Mongolian translation of the following text is as follows:,-20.5625,2.444942827286261,2.273154356702287,0.1079136690647482,0.39539405703544617,0.42353591322898865
Түүнээс хойш Хятадын эдийн засгийн хэмжээ 90 дахин өсжээ.,"Since then, China's economic size has grown by 90 times.",greedy,"Mongolian text: The number of deaths from the disease has reached 90,000.",-16.75,2.678599591985431,3.377156414337854,0.07633587786259544,0.547089695930481,0.4271010160446167
"Өнгөрсөн жил анх удаа Хятад улс Герман улсаас илүү их машин экспортод гаргаж, энэ салбарын хамгийн том зах зээл дээр Америкийн Нэгдсэн Улсыг давж гарсан байна.","For the first time, last year China exported more cars than Germany and surpassed the United States as the biggest market for this industry.",greedy,"Mongolian text: The Mongolian government has announced that it will import a number of motor vehicles from the United States, in order to boost the country's economy.",-35.34375,3.0176916581041593,5.4957573647494575,0.21601848286484404,0.6206067800521851,0.5690373182296753
Хятад улсын ДНБ нь хорин жилийн дотор Америкийн Нэгдсэн Улсынхаас их болж болно.,China's GDP could be larger than the United States within two decades.,greedy,The Mongolian translation of the following text is as follows: The Mongolian translation of the following text is as follows:,-20.21875,2.4086732734055594,1.727223799216787,0.06756756756756757,0.4191763997077942,0.4017408788204193
Атлантын далайн зүүн хэсэгт 2010 оны Атлантын далайн хар салхины дөрөв дэх нэрлэгддэг далайн эрэг Даниелл үүссэн байна.,"Tropical Storm Danielle, fourth named storm of the 2010 Atlantic hurricane season, has formed in the eastern Atlantic Ocean.",greedy,The 2010 Mongolian election was marred by a series of fraud allegations.,-15.0703125,2.5648359802333127,2.034419869311294,0.09478672985781991,0.45201948285102844,0.4004785120487213
"Флорида мужийн Миами хотоос ойролцоогоор 3,000 милийн зайд байршиж буй шуурга хамгийн ихдээ 40 миль/цаг (64 км/цаг) хурдтай салхитай байна.","The storm, located approximately 3,000 miles from Miami, Florida, has maximum sustained winds of 40 mph (64 kph).",greedy,"Mongolian text: Foley Müslüm Mirziyanti 3,000 milliliters of blood for 40 minutes.",-34.125,3.715450737941104,1.9660670751694698,0.08695652173913043,0.32878026366233826,0.39429131150245667
Үндэсний Хар Салхины Төвийн эрдэмтэд Даниелл салхи нь Лхагва гараг гэхэд хар салхи болон хүчирхэгжинэ хэмээн таамаглаж байна.,Scientists at the National Hurricane Center predict that Danielle will strengthen to a hurricane by Wednesday.,greedy,The Mongolian translation of the following text is Mongolian translation: The Mongolian translation of the following text is Mongolian translation:,-26.4375,2.6622367866292915,1.727223799216787,0.02857142857142857,0.35274794697761536,0.3612826466560364
Шуурга далайн эргээс хол байвал Нэгдсэн Улс эсвэл Карибын улсад болзошгүй аюул учруулахад хэцүү хэвээр үлддэг.,"As the storm is far from landfall, it remains difficult to assess potential impact to the United States or Caribbean.",greedy,The Mongolian translation of the text is as follows: The Mongolian translation of the text is as follows:,-20.140625,2.6092879837402143,2.2799725391172525,0.09174311926605505,0.4518112540245056,0.40003708004951477
Хорватын нийслэл Загребт төрсөн Бобек нь Белградын партизан хөл бөмбөгийн багт тоглон нэр алдартай болжээ.,"Born in the Croatian capital, Zagreb, Bobek gained fame while playing for Partizan Belgrade.",greedy,Mongolian text: The Mongolian government has announced that the Mongolian parliament will hold a special session on Monday to discuss the issue of the death penalty.,-37.03125,3.3020928076958467,1.5880117714047368,0.05524861878453039,0.42763039469718933,0.44208377599716187
"Тэрээр уг багт 1945 онд орж, 1958 он хүртэл тоглосон байна.",He joined them in 1945 and stayed until 1958.,greedy,"Born in 1945, he died in 1958.",-5.83984375,1.7931688733681224,12.06700828352363,0.3757575757575758,0.6264167428016663,0.639329731464386
Багт байх хугацаандаа тэр 468 удаагийн гаралтаар 403 гоол оруулсан байдаг.,"During his time with the team, he scored 403 goals in 468 appearances.",greedy,Mongolian text: Багт байх хугацаандаа тэр 468 удаагийн гаралтаар 403 гоол оруулсан байдаг.,-6.05078125,1.1405820734285226,3.4585921141027365,0.10000000000000002,0.6813482046127319,0.5772606730461121
"Бобекоос өөр хэн ч тус клубт Бобекоос олон удаа талбайд гарч, илүү олон гоол оруулж байгаагүй юм.",No one else has ever made more appearances or scored more goals for the club than Bobek.,greedy,"Mongolian text: The Mongolian word for ""beautiful"" is Bobeş.",-24.515625,3.903912153632522,2.5006150769968634,0.08571428571428572,0.4007733166217804,0.39093947410583496
1995 онд түүнийг Партизан багийн түүхэн дэх шилдэг тоглогч гэж санал өгсөн байдаг.,In 1995 he was voted the best player in Partizan's history.,greedy,"1995: The death of the Mongolian President, Timur",-18.65625,4.733607041801626,4.085507150363302,0.07874015748031496,0.5056772828102112,0.46816912293434143
Энэхүү баярыг дэлхийд алдартай Нарны циркийн тусгай шоу нэвтрүүлгээр эхэллээ.,The celebrations started with a special show by the world-renowned group Cirque du Soleil.,greedy,Mongolian text: The following is a translation of the Mongolian text of the Mongolian translation of the Mongolian translation of the Mongolian translation of the Mongolian translation of the Mongolian translation of the Mongolian translation of the Mongolian translation of the Mongolian translation of the Mongolian translation of the Mongolian translation of the Mongolian translation of the Mongolian translation of the Mongolian translation of the Mongolian translation of the Mongolian translation of the Mongolian translation of the Mongolian translation of the,-26.296875,1.3007860687519197,0.5780711997404513,0.06912442396313363,0.3102166950702667,0.30381104350090027
"Үүний дараа Стамбулын улсын симфони оркестр, Жаниссари хамтлаг болон Фатик Эркоч болон Мюслим Гюрсес гэсэн дуучид дуулав.","It was followed by the Istanbul State Symphony Orchestra, a Janissary band, and the singers Fatih Erkoç and Müslüm Gürses.",greedy,The Mongolian translation of the Mongolian translation of the Mongolian translation of the Mongolian translation of the Mongolian translation of the Mongolian translation of the Mongolian translation of the Mongolian translation of the Mongolian translation of the Mongolian translation of the Mongolian translation of the Mongolian translation of the Mongolian translation of the Mongolian translation of the Mongolian translation of the Mongolian translation of the Mongolian translation of the Mongolian translation of the Mongolian translation of the Mongolian translation of,-16.0,1.1735108709918103,0.5356571470331629,0.03484320557491289,0.27526161074638367,0.27550920844078064
Дараа нь Эргэлдэх Дервишүүд тайзан дээр гарав.,Then Whirling Dervishes took to the stage.,greedy,The Mongolian translation is: The Mongolian translation is:,-12.078125,2.998197766462618,0.0,0.06097560975609756,0.38735929131507874,0.37216731905937195
Туркийн дива Сезен Аксү нь Италийн тенор Алессандро Сафина болон Грекийн дуучин Харис Алексиоу нартай хамтран тогложээ.,Turkish diva Sezen Aksu performed with the Italian tenor Alessandro Safina and Greek singer Haris Alexiou.,greedy,"Mongolian text: Turkyin Diva Sejen Aksu is in Istanbul, Turkey, with her husband, Arslanandros Safina, and their son, Kharis Aksu.",-39.3125,2.671960573128891,2.075273865705644,0.16666666666666669,0.5850422382354736,0.5308477878570557
"Эцэст нь Анатолиагийн гал нэртэй Турк бүжгийн хамтлаг ""Трой"" гэсэн шоугаа үзүүллээ.","To finish, Turkish dance group Fire of Anatolia performed the show ""Troy"".",greedy,"Mongolian text: The Mongolian word for ""head"" is ""Erzest"" and the word for ""tail"" is ""Turk"".",-34.0625,3.1124701353193323,3.435812002459847,0.18566176470588236,0.468670517206192,0.34550154209136963
13 настай мотоциклийн уралдаанч Петр Ленз нь Индианаполисын Мотор гэсэн хурдны зам дээр мөргөлдсөний дараа нас баржээ.,"Peter Lenz, a 13-year-old motorcycle racer, has died after being involved in a crash at the Indianapolis Motor Speedway.",greedy,13. The Mongolian translation of the following Russian translation: 13. The Russian translation of the following Mongolian translation: 13. The Mongolian translation of the following Russian translation: 13.,-24.375,1.8682459574322223,1.389736936231864,0.06437768240343347,0.3238472640514374,0.3862607777118683
"Халаалтын тойрогт явж байхдаа Ленц дугуйнаасаа унаж, хамтрагч дугуйчин Хавиер Заяат түүнийг мөргөв.","While on his warm-up lap, Lenz fell off his bike, and was then struck by fellow racer Xavier Zayat.",greedy,The following is a translation of the Mongolian text: The following is a translation of the Mongolian text:,-15.5859375,2.1005253917803293,0.0,0.0,0.33642634749412537,0.30676063895225525
"Түүнийг тэр даруй эмнэлгийн машинтай ажилтнууд хүлээн авсан бөгөөд, эмнэлэгт хүргэсэн ч тэрээр удалгүй нас барсан байна.",He was immediately attended to by the on-track medical staff and transported to a local hospital where he later died.,greedy,The following Mongolian text is translated into English: The following text is from a Mongolian translation of a translation by a Mongolian of a translation by a Mongolian of a translation by a Mongolian of a translation by a Mongolian of a translation by a Mongolian of a translation by a Mongolian of a translation by a Mongolian of a translation by a Mongolian of a translation by a Mongolian of a translation by a Mongolian of a translation by a Mongolian of a translation by a,-34.34375,1.4097854081413173,0.4861079010119558,0.05415162454873646,0.30086612701416016,0.2945656180381775
Заяат ослоос бэртсэнгүй өнгөрчээ.,Zayat was unhurt in the accident.,greedy,"Mongolian text: The Mongolian word for ""beautiful"" is ""öngür"".",-23.75,3.2788737679386735,2.627961710408444,0.12820512820512822,0.4262215793132782,0.3321124017238617
Дэлхийн санхүүгийн нөхцөл байдалтай уялдуулан Запатеро үргэлжлүүлэн “санхүүгийн систем бол эдийн засгийн чухал хэсэг юм” гэж хэлжээ.,"Regarding the global financial situation, Zapatero continued by saying that ""the financial system is a part of the economy, a crucial part.",greedy,"The Mongolian translation of the text is ""The Mongolian translation of the text is ""The Mongolian translation of the text is ""The Mongolian translation of the text is ""The Mongolian translation of the text is ""The Mongolian translation of the text is ""The Mongolian translation of the text is ""The Mongolian translation of the text is ""The Mongolian translation of the text is ""The Mongolian translation of the text is ""The Mongolian translation of the text is ""The Mongolian translation of the text is ""The Mongolian translation",-22.875,1.2570277427887513,0.9545292835521973,0.0900900900900901,0.3087163269519806,0.32418298721313477
"Бид жилийн турш санхүүгийн хямралтай байлаа, хамгийн цочмог үе нь өнгөрсөн хоёр сар байсан, одоо санхүүгийн зах зээлүүд сэргэж эхэлнэ гэж би бодож байна.""","We have a year-long financial crisis, which has had its most acute moment in the past two months, and I think now the financial markets are beginning to recover.""",greedy,"The Mongolian translation of the text is ""The Mongolian translation of the text is ""The Mongolian translation of the text is ""The Mongolian translation of the text is ""The Mongolian translation of the text is ""The Mongolian translation of the text is ""The Mongolian translation of the text is ""The Mongolian translation of the text is ""The Mongolian translation of the text is ""The Mongolian translation of the text is ""The Mongolian translation of the text is ""The Mongolian translation of the text is ""The Mongolian translation",-26.671875,1.3056731741052017,0.4772646417760986,0.025252525252525252,0.3070877492427826,0.3162393271923065
Өнгөрсөн долоо хоногт Нэйкэд Ньюс нь гурван шинэ нэвтрүүлэг гаргаснаар мэдээний сурвалжлагад олон улсын хэлний төвшинг эрс нэмэгдүүлнэ гэж зарлажээ.,"Last week, Naked News announced that it would dramatically increase its international language mandate to news reporting, with three new broadcasts.",greedy,Mongolian text: The Mongolian government has announced that it will not allow the export of nuclear weapons.,-28.703125,3.9228384108901215,6.224123820339179,0.1595744680851064,0.582048773765564,0.455115407705307
"Англи, Япон хэл дээр хэдийн мэдээ хүргэж эхэлсэн дэлхийн байгууллагууд телевиз, вэб, гар утасны төхөөрөмжүүдэд зориулсан Испани, Итали, Солонгос хэл дээр нэвтрүүлэг хийж байна.","Already reporting in English and Japanese, the global organization is launching Spanish, Italian, and Korean-language programs, for television, the web, and mobile devices.",greedy,"Mongolian text: Англи, Япон хэл дээр хэдийн мэдээ хүргэжээн тэхнэлэг, вэб, гар утасны төхөөрөмжүүдэд зориулсан Испани, Итали, Солонгос.",-26.34375,1.340051884960958,1.9300052079431325,0.1016949152542373,0.5298193097114563,0.4841770827770233
"""Азаар надад юу ч тохиолдоогүй, гэхдээ хүмүүс гарахын тулд цонх хагалах гэж байгаа маш муухай байдлыг би харсан.","""Luckily nothing happened to me, but I saw a macabre scene, as people tried to break windows in order to get out.",greedy,"""When the sun rises, the sky is blue, and the sky is blue when the sun sets.",-25.234375,3.1487862006621996,2.0241733707619405,0.0784313725490196,0.3635258674621582,0.39727357029914856
Хүмүүс цонхны шилийг сандлаар цохиж байсан ч цонхнууд хагарахгүй байсан.,"People were hitting the panes with chairs, but the windows were unbreakable.",greedy,Mongolian text: The Mongolian language is a dialect of the Uighur language.,-19.203125,2.9061822486164544,3.377156414337854,0.10714285714285715,0.3236105144023895,0.3628601133823395
"Нэг цонхны шил эцэстээ хагарч, тэд цонхоор гарч эхэлсэн хэмээн амьд үлдсэн Франчисзек Ковал ярив.","One of the panes finally broke, and they started to get out by the window,"" said survivor Franciszek Kowal.",greedy,The following is a translation of the Mongolian text: The following is a translation of the French translation:,-16.140625,2.1567472641678958,3.6474335528289763,0.06607929515418501,0.39291995763778687,0.3596349060535431
Оддын устөрөгчийн атомыг нэгтгэн (эсвэл хайлуулж) үүсгэхэд үүссэн энергиээс болж одууд илүү хүнд элемент үүсгэдэг.,Stars give off light and heat because of the energy made when hydrogen atoms are merged (or fused) together to form heavier elements.,greedy,The Mongolian text is as follows: The Mongolian text is as follows:,-15.5,2.8104182995965505,0.0,0.020161290322580648,0.2708287537097931,0.39156514406204224
Ижил аргаар эрчим хүч гаргаж чадах реакторыг бүтээхээр эрдэмтэд ажиллаж байна.,Scientists are working to create a reactor that can make energy in the same way.,greedy,The following is a translation of the Mongolian text: The following is a translation of the Mongolian text:,-13.6875,1.9189644935707146,2.276859592073037,0.06097560975609756,0.38526788353919983,0.37946274876594543
Гэсэн ч энэ бол шийдвэрлэхэд маш хэцүү асуудал бөгөөд ашигтай халуун цөмийн реактор баригдсан байхыг харах хүртэл олон жил орох болно.,"This, however, is a very hard problem to solve and will take many years before we see useful fusion reactors built.",greedy,The following Mongolian text is translated into English: The following Mongolian text is translated into English:,-12.9375,1.9756966150249402,1.5388879966323197,0.021367521367521368,0.35966232419013977,0.40821829438209534
Ган зүү нь гадаргуугийн таталцлын хүчнээс болж усны дээр хөвдөг.,The steel needle floats on top of the water because of surface tension.,greedy,Mongolian text: The Mongolian government has declared a state of emergency.,-16.15625,2.936103415319271,3.7644257151903666,0.10791366906474818,0.4491378366947174,0.37264886498451233
Усны гадаргуу дээрх усны молекулууд нь дээрээ байх агаарын молекулд татагддагаас илүүтэйгээр бие биедээ хүчтэй татагдсанаас болж тэлэлт бий болдог.,Surface tension happens because the water molecules at the surface of the water are strongly attracted to each other more than they are to the air molecules above them.,greedy,The following is a translation of the Mongolian text: The following is a translation of the Mongolian text:,-14.578125,2.002099597329504,2.570302982718991,0.08620689655172413,0.3198522627353668,0.37394407391548157
Усны молекулууд нь усны гадаргуу дээр үл үзэгдэх бүрхүүлийг үүсгэснээр зүү зэрэг зүйлийг усны дээр хөвөх боломжтой болгодог.,The water molecules make an invisible skin on the water’s surface that allows things like the needle to float on top of the water.,greedy,The following is a translation of the Mongolian text. The following is a translation of the Mongolian text.,-13.78125,1.8206339827622164,3.7499038138315974,0.16212505280946346,0.3643384277820587,0.38048723340034485
Орчин үеийн мөсөн гулгалтад ашигладаг тэшүүрийн ир нь хоорондоо хонхор хөндий бүхий хос иртэй байдаг. Хоёр ир нь налсан үед хүртэл мөсийг илүү сайн хавчих боломжийг олгодог.,"The blade on a modern ice skate has a double edge with a concave hollow between them. The two edges allow for a better grasp of the ice, even when tilted.",greedy,The following is a translation of the Mongolian text: The following is a translation of the Mongolian text:,-15.0234375,2.045008172285249,2.502550918884782,0.13079413769597817,0.3565993010997772,0.3406483829021454
"Тэшүүрийн нэг тал эсвэл нөгөө тал руугаа хазайхад, доод тал нь багахан матигар учраас үзүүр хэсэг мөсөнд хүрэхэд мөн мурийдаг.","Because the bottom of the blade is slightly curved, as the blade tilts to one side or the other, the edge which is in contact with the ice also curves.",greedy,"The following Mongolian text is translated into English: The following text is from the Mongolian translation of the translation: The translation of the text is based on the translation of the text by the Mongolian translator, but the translation is incomplete.",-50.96875,2.8917127057454675,2.4901754114263377,0.17543859649122806,0.3875690996646881,0.3226920962333679
"Үүнээс болж тэшүүрчин эргэдэг. Хэрэв тэшүүр баруун тийш хазайвал тэшүүрчид баруун тийш эргэж, тэшүүр зүүн тийш хазайвал тэшүүрчин зүүн тийш эргэдэг.","This causes the skater to turn. If the skates tilt to the right, the skater turns right, if the skates tilt to the left, the skater turns left.",greedy,Mongolian text: The Mongolian language is a Turkic language.,-17.375,3.459317891920807,0.5072064261658945,0.032467532467532464,0.27741333842277527,0.37836214900016785
Эрчим хүчний өмнөх түвшиндээ эргэж очихын тулд тэд гэрлээс авсан нэмэлт эрчим хүчнээсээ салах ёстой байдаг.,"To return to their previous energy level, they must get rid of the extra energy they got from the light.",greedy,Mongolian text: The Mongolian language is a dialect of the Uighur language.,-19.515625,2.957077320701736,3.549590159841748,0.09433962264150944,0.3632792532444,0.4428481161594391
“Фотон” нэртэй гэрлийн бяцхан хэсгийг ялгаруулах замаар тэд үүнийг хийдэг.,"They do this by emitting a tiny particle of light called a ""photon"".",greedy,"""Photon"" is a term for the light emitted by a gas.",-20.015625,3.7976216909848683,4.004295488829884,0.4356149398343491,0.7501471638679504,0.5397499799728394
"Эрдэмтэд энэ үйл явцыг “цацрагийн өдөөгдсөн ялгарал” гэж нэрлэдэг, учир нь атомыг тод гэрэл өдөөж, гэрлийн фотон ялгарахад хүргэдэг бөгөөд гэрэл бол цацрагийн төрөл юм.","Scientists call this process ""stimulated emission of radiation"" because the atoms are stimulated by the bright light, causing the emission of a photon of light, and light is a type of radiation.",greedy,"The Mongolian translation is: ""The Mongolian translation is: ""The Mongolian translation is:",-15.3359375,2.607771678774971,0.9281188343168271,0.07142857142857144,0.264461487531662,0.38485202193260193
Дараагийн зурагт фотоноос гарч байгаа атомыг харуулжээ. Мэдээж хэрэг бодит байдалд фотон уг зурган дээрхээс хамаагүй жижиг билээ.,"The next picture shows the atoms emitting photons. Of course, in reality photons are a lot smaller than those in the picture.",greedy,The following is a translation of the Mongolian text: The following is a translation of the Mongolian text:,-12.796875,1.8392814885417808,2.108725880006405,0.10204081632653061,0.3999771773815155,0.394724577665329
Фотонууд нь атомуудыг бүрдүүлдэг зүйлээс ч хэмжээний хувьд бага юм!,Photons are even smaller than the stuff that makes up atoms!,greedy,The following is a translation of the Mongolian text: The following is a translation of the Mongolian text:,-12.6875,1.8297268010532413,1.9146030690102513,0.0390625,0.3606370985507965,0.3579510748386383
"Хэдэн зуун цаг ажилласаны дараа чийдэн доторх утас эцэстээ шатаж, гэрлийн чийдэн ажиллахаа больдог.",After hundreds of hours of operation the filament in the bulb eventually burns out and the light bulb no longer works.,greedy,"Mongolian text: The Mongolian word for ""good"" is ""ghendyn"", and the word for ""bad"" is ""gulyn"".",-40.5625,3.700499246134586,3.0717490052419594,0.14027777777777775,0.4192703664302826,0.339237242937088
Тэгээд гэрлийн чийдэнг солих хэрэгтэй. Гэрлийн чийдэнг солихдоо болгоомжтой байх хэрэгтэй.,The light bulb then needs replacing. It is necessary to be careful in replacing the light bulb.,greedy,The following is a translation of the Mongolian text: The following is a translation of the Mongolian text:,-13.2578125,1.88009894309325,2.5197593442434796,0.10471204188481675,0.3667452037334442,0.34901872277259827
Эхлээд гэрлийн унтраалгыг унтраах эсвэл кабель утсыг нь салгах хэрэгтэй байдаг.,"First, the switch for the light fixture needs to be turned off or the cable disconnected.",greedy,Mongolian text: The Mongolian language is a language of the Central Asian Republics.,-23.5625,3.7025722387677096,2.558689787699511,0.11299435028248588,0.3001125752925873,0.436247855424881
Хэрэв та залгуурын дотор хэсэг эсвэл чийдэнгийн метал сууринд залгууртай холбоотой хэвээр байхад нь хүрвэл залгуур луу урсаж буй цахилгаан нь чийдэнгийн суурин дахь метал хэсгээр дамжин таныг тогонд хүчтэй цохиулж чадах учраас тэр юм.,This is because electricity flowing into the socket where the metallic part of bulb sits can give you a severe electric shock if you touch the inside of the socket or the metal base of the bulb while it is still partly in the socket.,greedy,Mongolian text: The following is a translation of the Mongolian text.,-14.9765625,2.7140378295896386,0.6136218911127417,0.0702576112412178,0.3370874226093292,0.39813652634620667
Эргэлтийн системийн гол эрхтэн нь цусыг шахаж байдаг зүрх юм.,"The major organ of the circulatory system is the heart, which pumps the blood.",greedy,The Mongolian system of justice is based on the principle of equality.,-11.8671875,2.205922598337385,3.838324558226031,0.19108280254777069,0.4043353796005249,0.4281254708766937
