source,reference,strategy,translation,total_log_probs,perplexity,bleu,meteor,comet_ref,comet_wmt22
"Stardust will set a new all-time record for being the fastest spacecraft to return to Earth, breaking the previous record set in May of 1969 during the return of the Apollo X command module.",1969 оны Тавдугаар сард Аполло X хөлөг коммандын горимд дэлхий рүү маш хурдан буцаж ирсэн амжилтыг эвдэж Оддын тоос сансрын хөлөг нь бүх цаг үеийн туршид эх дэлхийд хамгийн хурдан буцаж ирсэн дээд амжилтыг тогтооно.,greedy,"Stardust akan set a new record for being the fastest spacecraft to return to Earth, breaking the previous record set in May of 1969 during the return of the Apollo X command module.",-14.09375,1.449021002764134,1.350592042277739,0.04178272980501392,0.3518439829349518,0.2747857868671417
"“It will move over the west coast of northern California and will light the sky from California through central Oregon and on through Nevada and Idaho and into Utah,” Tom Duxbury, Stardust's project manager said.","Оддын тоос төслийн менежер Том Даксбюри хэлэхдээ ""Энэ хөлөг хойд Калифорний баруун эргээр явж, Калифорниас төв Орегон, Невада, Айдахо болон Юта хүртэл тэнгэрийг гэрэлтүүлэх юм"" гэв.",greedy,"""它将在南加州南部移动，并照亮天空从加州到中央 Oregon，然后从 Nevada和 Idaho，到 Utah。"" Tom Duxbury, Stardust's project manager said.",-37.21875,2.3763182249249635,1.1965576239143467,0.06578947368421052,0.4812162220478058,0.6996647119522095
"Mr. Rudd's decision to sign the Kyoto climate accord isolates the United States, which will now be the only developed nation not to ratify the agreement.","Кёотогийн протоколд гарын үсэг зурах ноён Раддын шийдвэр нь Америкийн Нэгдсэн Улсыг ганцаардмал болгож, ингэснээр уг гэрээг эсэргүүцэх цорын ганц хөгжсөн улс нь Америкийн Нэгдсэн Улс болоод байна.",greedy,"Mr. Rudd's decision to sign the Kyoto climate accord isolates the United States, which will now be the only developed nation not to ratify the agreement.",-8.0078125,1.2746364298000123,1.478303306510937,0.033444816053511704,0.3649984896183014,0.25468191504478455
"Australia's former conservative government refused to ratify Kyoto, saying it would damage the economy with its heavy reliance on coal exports, while countries like India and China were not bound by emissions targets.","Австралийн өмнөх консерватив засгийн газар Кёотогийн протоколыг батлахыг эсэргүүцэж, Энэтхэг болон Хятад зэрэг улс орнууд ялгарлын зорилтод ороогүй байхад нүүрсний экспортоос голлон хамааралтай байх нь эдийн засагт хохирол учруулна гэжээ.",greedy,"Australia's former conservative government refused to ratify Kyoto, saying it would damage the economy with its heavy reliance on coal exports, while countries like India and China were not bound by emissions targets.",-7.76953125,1.2143856138058455,1.2193311110766474,0.03076923076923077,0.34395211935043335,0.2553548812866211
It is the biggest acquisition in eBay's history.,Энэ бол eBay-н түүхэн дэх хамгийн том худалдан авалт юм.,greedy,eBay là một trong những thương vụ mua bán lớn nhất trong lịch sử của eBay.,-13.0078125,2.059897552976441,2.2869567780619007,0.04310344827586207,0.5493996143341064,0.7593698501586914
"The company hopes to diversify its profit sources and gain popularity in areas where Skype holds a strong position, such as China, Eastern Europe, and Brazil.","Скайт хүчтэй байр суурьтай байдаг Хятад, Зүүн Европ болон Бразил зэрэг газруудад уг компани өөрийн ашгийн эх үүсвэрээ төрөлжүүлж, нэр алдартай болхоор найдаж байна.",greedy,企業希望擴大其利潤來源，並增加在亞洲、中東、及巴西等地區 Skype 的知名度。,-28.328125,3.1053455579554874,0.0,0.0,0.5418331027030945,0.8638359308242798
Scientists have suspected Enceladus as geologically active and a possible source of Saturn's icy E ring.,Эрдэмтэд Энцеладыг геологийн хувьд идэвхтэй бөгөөд Санчир гарагийн мөсөн Е бүслүүрийн эх сурвалж байх гэж таамаглав.,greedy,Sino-US scientists have suspected Enceladus as a geologically active object and a possible source of Saturn's icy E ring.,-16.453125,1.7635858267610225,1.9146030690102513,0.028735632183908042,0.4089621603488922,0.2333362102508545
"Enceladus is the most reflective object in the solar system, reflecting about 90 percent of the sunlight that hits it.",Энселадус бол өөрт нь туссан нарны гэрлийн 90 орчим хувийг ойлгож байдаг нарны систем дэх хамгийн их ойлт бүхий объект юм.,greedy,"Enceladus là một trong những vật thể có phản xạ cao nhất trong hệ mặt trời, phản xạ 90 % lượng ánh sáng mặt trời.",-20.390625,1.9304672977074506,1.6504045595709422,0.04444444444444444,0.5619434118270874,0.8681066036224365
The game publisher Konami stated today in a Japanese newspaper that they will not be releasing the game Six Days in Fallujah.,Тоглоом үйлдвэрлэгч Конами өнөөдөр Японы сонинд хэлэхдээ тэд Фаллужад өнгөрүүлсэн зургаан өдөр тоглоомыг гаргахгүй гэв.,greedy,"Konami aşaşıda ku fayında, ku fayında ku fayında ku fayında ku fayında ku fayında ku fayında ku fayında ku fayında ku fayında ku fayında ku fayında ku fayında ku fayında ku fayında ku fayında ku fayında ku fayında ku",-47.125,1.6019954364753397,0.0,0.0,0.18265819549560547,0.30160897970199585
"The game is based on the Second Battle of Fallujah, a vicious battle between American and Iraqi forces.",Тус тоглоом нь Америк болон Иракийн хүчний хооронд болсон аймшигт тулаан болох Фаллужагийн хоёр дах тулаанд суурьласан болно.,greedy,"The game is based on the Second Battle of Fallujah, a vicious battle between American and Iraqi forces.",-5.59375,1.2624735313328175,1.9146030690102513,0.02617801047120419,0.4876139163970947,0.621825098991394
"The ACMA also found that despite the video being streamed on the Internet, Big Brother had not breached online content censorship laws as the media had not been stored on Big Brother's website.",Хэдийгээр видеог интернэтээр дамжуулж байгаа ч Том ах шоуны вэб сайт дээр медиаг хадгалаагүй тул Том ах шоу онлайн контентын цензурын хуулийг зөрчөөгүй болохыг АСМА-ийн зүгээс олж тогтоосон байна.,greedy,"AACMA also found that despite the video being streamed on the Internet, Big Brother had not violated the online content censorship laws.",-14.875,1.6701793810836527,1.2252821950931354,0.017006802721088433,0.4409320652484894,0.26412492990493774
"The Broadcasting Services Act provides for the regulation of Internet content, however to be considered Internet content, it must physically reside on a server.",Нэвтрүүлэг Цацалтын Үйлчилгээний Гэрээ нь интернэт контентын зохицуулалтыг олгодог боловч интернэт контент гэж тооцохын тулд нэвтрүүлэг нь сервер дээр бодитоор байх ёстой байдаг байна.,greedy,"Internet content regulation act provides for the regulation of Internet content, however to be considered Internet content, it must physically reside on a server.",-14.2421875,1.6630438262162224,1.387819277861591,0.019841269841269844,0.3955461382865906,0.2218642234802246
"The United States embassy located in Nairobi, Kenya has issued a warning that ""extremists from Somalia"" are planning to launch suicide bomb attacks in Kenya and Ethiopia.","Кени улсын Найроби хотод байрлах Америкийн Нэгдсэн Улсын элчин сайдын яам ""Сомалийн хэт туйлшрагчид"" нь Кени болон Этиоп улсуудад амиа золиослох халдлага хийхээр төлөвлөж байгаа тухай анхааруулга гаргасан.",greedy,"United States embassy located in Nairobi, Kenya issued a warning that ""extremists from Somalia"" are planning to launch suicide bomb attacks in Kenya and Ethiopia.",-8.078125,1.2976885941214102,1.5805589242774525,0.048701298701298704,0.41375210881233215,0.29412996768951416
"The U.S. says it has received information from an undisclosed source that specifically mentions the use of suicide bombers to will blow up ""prominent landmarks"" in Ethiopia and Kenya.",АНУ амиа золиослогч бөмбөг дэлбэлэгчдийг ашиглан Этиоп болон Кени дэх “чухал газар”-уудыг дэлбэлнэ гэдгийг ялангуяа дурьдсан нууц эх сурвалжаас мэдээлэл авчээ.,greedy,"U.S. says it has received information from an undisclosed source that specifically mentions the use of suicide bombers to will blow up ""prominent landmarks"" in Ethiopia and Kenya.",-6.2734375,1.1745174375528042,1.0885011049519644,0.01953125,0.36526015400886536,0.2561414837837219
"Long before The Daily Show and The Colbert Report, Heck and Johnson envisioned a publication that would parody the news—and news reporting—when they were students at UW in 1988.","Өдөр тутмын шоу болон Колбертын мэдээ нэртэй нэвтрүүлгүүдээс их эрт, Хэк болон Жонсон нар 1988 онд UW-д оюутан байх үедээ мэдээ, сурвалжлагыг пароди байдлаар гаргасан товхимолыг урьдчилан төсөөлж байжээ.",greedy,Heck and Johnson envisioned a publication that would parody the news and news reporting when they were students at UW in 1988.,-11.9765625,1.5337786169085388,1.3241013690635408,0.03215434083601286,0.3616221249103546,0.2621576488018036
"Since its inception, The Onion has become a veritable news parody empire, with a print edition, a website that drew 5,000,000 unique visitors in the month of October, personal ads, a 24 hour news network, podcasts, and a recently launched world atlas called Our Dumb World.","Анх эхэлснээсээ хойш Дэ Онион компани нь хэвлэмэл хэвлэл, Аравдугаар сард гэхэд 5,000,000 онцгой зочдыг татсан вэб сайт, хувийн зар сурталчилгаа, 24 цагийн мэдээни сүлжээ, подкастууд бүхий егөөдөж элэглэсэн мэдээний жинхэнэ эзэнт гүрэн болсон бөгөөд саяхан Манай тэнэг дэлхий гэсэн дэлхийн атласыг гаргаад байна.",greedy,"Since its inception, The Onion has become a veritable news parody empire, with a print edition, a website that drew 5,000,000 unique visitors in the month of October, personal ads, a 24 hour news network, podcasts, and a recently launched world atlas called Our Dumb World.",-6.82421875,1.112520784932083,1.0956421443241473,0.0707070707070707,0.37085482478141785,0.24687299132347107
Al Gore and General Tommy Franks casually rattle off their favorite headlines (Gore's was when The Onion reported he and Tipper were having the best sex of their lives after his 2000 Electoral College defeat).,"Ал Гор, генерал Томми Фрэнк нар байнга гардаг сонины гарчгаасаа салж авлаа (Горын хувьд Ди Онион сонин түүнийг болон Типперийг 2000 оны Сонгуульд ялагдсаныхаа дараа амьдралынхаа хамгийн сайхан бэлгийн хавьталд орсон гэж мэдэгдсэн).",greedy,Al Gore và General Tommy Franks rattle off their favorite headlines (Gore's was when The Onion reported he và Tipper were having the best sex of their lives after his 2000 Electoral College defeat).,-8.5078125,1.213318751604567,2.3698982732502776,0.08507412398921833,0.24272534251213074,0.2764992415904999
Many of their writers have gone on to wield great influence on Jon Stewart and Stephen Colbert's news parody shows.,Тэдний олон зохиолчид Жон Стьюарт болон Степен Колбертын мэдээ элэглэлийн шоунд ихээхэн нөлөө үзүүлсэн байдаг.,greedy,Many of their writers have gone on to write great influence on Jon Stewart and Stephen Colbert's news parody shows.,-9.21875,1.4459260769665425,1.8160849415439309,0.030120481927710847,0.33591988682746887,0.28618836402893066
The artistic event is also part of a campaign by the Bucharest City Hall that seeks to relaunch the image of the Romanian capital as a creative and colourful metropolis.,"Румыны нийслэлийн дүр төрхийг бүтээлч, өнгөлөг их хот болгон дахин гаргахыг хүсдэг Бухарест хотын танхимын кампанит ажлын нэг хэсэг нь уг урлагийн арга хэмжээ юм.",greedy,Ekzenteleri: Ekzenteleri ni nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga,-42.875,1.5353371521260333,0.0,0.0,0.1614898443222046,0.2961547374725342
"The city will be the first in southeastern Europe to host CowParade, the world's largest public art event, between June and August this year.",Тус хот нь дэлхийн хамгийн том олон нийтийн урлагийн арга хэмжээ болох КоуПарадыг энэ жил Зургаа болон Наймдугаар сарын хооронд зүүн өмнөд Европт зохион байгуулах анхны хот болно.,greedy,"Ci city be the first in southeastern Europe to host CowParade, the world's largest public art event, between June and August this year.",-14.6171875,1.627816560381431,1.2871554389059843,0.01736111111111111,0.3293226361274719,0.24378454685211182
Today's announcement also extended the government's commitment made in March of this year to fund extra carriages.,Өнөөдрийн мэдэгдлээр энэ жилийн гуравдугаар сард хийсэн нэмэлт тээврийн зардлыг санхүүжүүлэх тухай засгийн газрын үүрэг амлалтыг мөн сунгалаа.,greedy,Hari ini juga mengumumkan bahwa pemerintah akan menambah jumlah kendaraan roda empat.,-19.4375,4.008402797626961,1.9470723011608924,0.02717391304347826,0.37920981645584106,0.6041406393051147
"An additional 300 brings the total to 1,300 carriages to be acquired to relieve overcrowding.","300-г нэмж авчран, нийт 1,300 тэргээр хэт цугларсан олныг тараахад шаардлагатай болно.",greedy,"Additional 300 carriages bring the total to 1,300 carriages to be acquired to relieve overcrowding.",-9.234375,1.4468300632309274,3.21858262703621,0.07042253521126761,0.4306243658065796,0.19507873058319092
"Christopher Garcia, a spokesperson of the Los Angeles Police Department, said the suspected male offender is being investigated for trespassing rather than vandalism.",Сэжиглэгдэж буй гэмт хэрэгтэн эрэгтэйг эд зүйлийг нурааж сүйтгэсэн гэхээс илүү бусдын эзэмшилд халдан орсон гэдгээр байцааж байгаа хэмээн Лос Анжелесийн цагдаагийн албаны төлөөлөгч Кристофер Гарсиа хэлэв.,greedy,"Christopher Garcia, a spokesperson of the Los Angeles Police Department, said the suspect is being investigated for trespassing rather than vandalism.",-5.50390625,1.2013711646228684,1.331764179652989,0.018115942028985508,0.38106730580329895,0.2568572461605072
"The sign was not physically damaged; the modification was done using black tarpaulins decorated with signs of peace and heart to alter the ""O"" to read lowercase ""e"".","Уг тэмдэг гэмтээгүй ба хар берзент ашиглан өөрчлөлт хийж, “О” үсгийг жижиг “е” гэж уншигдахаар болгож өөрчлөхдөө энх тайвны бэлэг тэмдэг ба зүрхэн дүрсийг ашиглажээ.",greedy,"Sign was not physically damaged; the modification was done using black tarpaulins decorated with signs of peace and heart to alter the ""O"" to read lowercase ""e"".",-6.71484375,1.218347465933493,1.123099644603982,0.016025641025641024,0.3670807182788849,0.21033567190170288
"Red tide is caused by a higher than normal concentration of Karenia brevis, a naturally-occurring single-celled marine organism.",Улаан түрлэг нь байгалиасаа бий болдог ганц эст далайн амьд биет болох Карениагийн бревисийн концентрац энгийнээс өндөр байхад үүсдэг.,greedy,"Red tide is caused by a higher than normal concentration of Karenia brevis, a naturally-occurring single-celled marine organism.",-4.328125,1.1671628540200532,1.9146030690102513,0.025000000000000005,0.4445479214191437,0.2723923623561859
"Natural factors can intersect to produce ideal conditions, allowing this algae to increase in number dramatically.","Байгалийн хүчин зүйлс бүрдэж, төгс төгөлдөр нөхцөлийг бий болгосноор энэхүү замаг тооны хувьд огцом өсөх боломжийг олгодог.",greedy,Natufikiya nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga,-25.25,1.287239496154795,0.0,0.0,0.12944570183753967,0.2801729440689087
The algae produces a neurotoxin that can disable nerves in both humans and fish.,Замаг нь хүн болон загасны мэдрэлийг идэвхгүй болгож чадах мэдрэлийн хорыг бий болгодог.,greedy,Algae produces a neurotoxin that can disable nerves in both humans and fish.,-3.623046875,1.2229676217964018,2.8398387225677895,0.03571428571428571,0.391711562871933,0.26571664214134216
Fish often die because of the high concentrations of the toxin in the waters.,Усан дахь хорны өндөр концентрацаас болж загас ихэвчлэн үхдэг.,greedy,Fish often die because of the high concentrations of the toxin in the waters.,-5.11328125,1.3509137968209362,2.627961710408444,0.04761904761904763,0.4494984745979309,0.35601237416267395
Humans can be affected by breathing affected water taken into the air by wind and waves.,Халдвартай ус салхи болон давалгаагаар дамжин агаарт цацагдахад хүн үүнийг нь амьсгалснаар мөн халдварлаж болно.,greedy,Homme peut être affecté par l'air qui est affecté par les vents et les vagues.,-12.90625,2.048307595242425,2.445593937240363,0.03125,0.30122700333595276,0.6037235260009766
"At its peak, Tropical Cyclone Gonu, named for a bag of palm leaves in the language of the Maldives, reached sustained winds of 240 kilometers an hour (149 miles per hour) .",Малдив хэлээр цүнх дүүрэн далдуу модны навч гэж нэрлэгдсэн халуун орны хар салхи Гону нь оргил үедээ 240 километр цагийн (цагт 149 миль) хурдтай тасралтгүй салхинд хүрдэг.,greedy,"Gonu, named after a bag of palm leaves in the language of the Maldives, reached sustained winds of 240 kilometers an hour (149 miles per hour)",-8.875,1.3196199124229622,1.7557381354086663,0.06666666666666667,0.3316810131072998,0.24903452396392822
"By early today, winds were around 83 km/h, and it was expect to keep weakening.",Өнөө өглөө эрт салхи 83 км/цаг хурдтай байсан бөгөөд үргэлжлэн намсах төлөвтэй байна.,greedy,"Hari ini anginnya sekitar 83 km/h, dan diperkirakan akan terus melemah.",-13.59375,2.475023769963025,3.23553708111838,0.07194244604316546,0.64632648229599,0.8069653511047363
"On Wednesday, the United States' National Basketball Association (NBA) suspended its professional basketball season due to concerns regarding COVID-19.",Лхагва гарагт Америкийн Нэгдсэн Улсын Үндэсний Сагсан Бөмбөгийн Холбоо (ҮСБХ) КОВИД-19-тэй холбоотой асуудлын улмаас мэргэжлийн сагсан бөмбөгийн улирлыг хойшлууллаа.,greedy,"Wednesday, the United States National Basketball Association (NBA) suspended its professional basketball season due to concerns regarding COVID-19.",-6.5703125,1.3149031606586417,2.0756188713250037,0.06818181818181818,0.35173240303993225,0.30098438262939453
The NBA's decision followed a Utah Jazz player testing positive for the COVID-19 virus.,ҮСБХ-гийн энэхүү шийдвэр нь Юта Жазз багийн тоглогчийн КОВИД-19 вирусын хариу эерэг гарсантай холбоотой.,greedy,NBA's decision followed a Utah Jazz player testing positive for the COVID-19 virus.,-4.2109375,1.3010655645317637,2.6440681349450874,0.03333333333333333,0.43035146594047546,0.31429049372673035
"""Based on this fossil, that means the split is much earlier than has been anticipated by the molecular evidence.","""Энэхүү чулуужсан үлдэгдэлд суурилан хуваагдал нь молекулын нотолгоогоор таамаглаж байснаас хамаагүй эртнийх гэсэг үг юм.",greedy,"""Theo này dựa trên fossil này, nghĩa là phân chia này rất sớm so với giả thuyết của các nhà khoa học.""",-26.265625,2.555014849852923,1.7179060012299232,0.0558659217877095,0.32875484228134155,0.578409731388092
"That means everything has to be put back,"" said researcher at the Rift Valley Research Service in Ethiopia and a co-author of the study, Berhane Asfaw.","Тэгэхээр бүх зүйлийг буцааж тавих ёстой болж байгаа юм хэмээн Этиоп дахь Рифт Хөндийн Судалгааны Төвийн судлаач, уг судалгааны хамтран зохиогч Берхан Асфав хэлжээ.",greedy,"""That means everything has to be put back,"" said researcher at the Rift Valley Research Service in Ethiopia and a co-author of the study, Berhane Asfaw.",-7.33984375,1.2130693284886596,1.4262733286728255,0.03773584905660378,0.37484249472618103,0.28721556067466736
"Until now, AOL has been able to move and develop the IM market at its own pace, due to its widespread use within the United States.","Өнөөг хүртэл AOL нь Америкийн Нэгдсэн Улс дахь өргөн тархсан хэрэглээнийхээ улмаас өөрийн хурдаар IM зах зээлийг хөдөлгөн, хөгжүүлэх боломжтой байна.",greedy,"AOL đã có thể phát triển thị trường IM một cách tự do, nhờ vào sự phổ biến của nó trong nước Mỹ.",-21.5,2.21731342982651,2.1300733682208985,0.08620689655172413,0.5046661496162415,0.7891045212745667
"With this arrangement in place, this freedom might end.",Энэхүү зохицуулалт хэрэгжсэнээр энэ эрх чөлөө дуусаж магадгүй юм.,greedy,"Huh, this arrangement might end.",-14.8046875,5.180830013894342,4.278179264606695,0.05154639175257732,0.40589770674705505,0.29747819900512695
The number of users of the Yahoo! and Microsoft services combined will rival the number of AOL's customers.,Yahoo! болон Microsoft үйлчилгээний хэрэглэгчдийн тоо нийлээд AOL-ийн хэрэглэгчдийн тоотой өрсөлдөх болно.,greedy,Yahoo! và Microsoft services combined will be the largest number of AOL's customers.,-20.375,2.9222925294118727,6.250381527944883,0.2222711267605634,0.5147810578346252,0.3431823253631592
The Northern Rock bank had been nationalised in 2008 following the revelation that the company had received emergency support from the UK Government.,Компани Англиас аюулгүй байдлын дэмжлэг хүлээн авсаныг илрүүлсэний дараа 2008 онд Ди Нортерн Рок банкийг улсын өмч болгожээ.,greedy,Northern Rock bank was nationalised in 2008 following the discovery that the company had received emergency support from the UK Government.,-9.4921875,1.4851381711919667,2.0540268312306345,0.05181347150259068,0.41427353024482727,0.29879286885261536
Northern Rock had required support due to its exposure during the subprime mortgage crisis in 2007.,2007 оны хоёрдугаар зэрэглэлийн моргейжийн хямралд өртсөн тул Нортерн Рокт тусламж шаардлагатай байв.,greedy,Northern Rock had required support due to its exposure during the subprime mortgage crisis in 2007.,-7.0703125,1.4240652377968734,2.719665272174911,0.06993006993006994,0.33205440640449524,0.2749403417110443
Sir Richard Branson's Virgin Group had a bid for the bank rejected prior to the bank’s nationalisation.,Ноён Ричард Брэнсоны Виржин групп нь банкийг улсын мэдэлд авахын өмнө банкны тендерт оролцоод ялагдаж байжээ.,greedy,Sir Richard Branson's Virgin Group had rejected the bank's nationalisation bid prior to the bank's nationalisation.,-8.8515625,1.4460202158432283,2.2869567780619007,0.02890173410404624,0.30882105231285095,0.2348940372467041
"In 2010, while nationalised, the current high street bank Northern Rock plc was split from the ‘bad bank’, Northern Rock (Asset Management).",2010 онд улсын өмч болгосон одоогийн дээд зэрэглэлийн банк Хойд Рок плс-г ‘муу банк’ болох Хойд Рокоос (Хөрөнгийн удирдлага) тасалсан байжээ.,greedy,"2010, khi ngân hàng được quốc hữu hóa, ngân hàng Northern Rock (Công ty Quản lý Tài sản) đã bị chia tách khỏi ngân hàng Northern Rock (Công ty Quản lý Tài sản).",-25.640625,1.898407971133666,1.2992493989257519,0.072992700729927,0.42832449078559875,0.6962693929672241
"Virgin have only purchased the ‘good bank’ of Northern Rock, not the asset management company.",Виржин групп нь Нортерн Рокын “сайн банк’-ийг л зөвхөн худалдан авсан ба хөрөнгийн менежментийн компанийг худалдаж авсангүй.,greedy,"Virgin only bought Northern Rock's good bank, not the asset management company.",-7.58984375,1.6069938092366611,2.1340743160056204,0.024509803921568627,0.3525503873825073,0.3197886347770691
This is believed to be the fifth time in history that people have observed what turned out to be chemically confirmed martian material falling to Earth.,Энэ бол түүхэнд хүмүүс химийнх гэдэг нь батлагдсан ангараг гарагийн материал дэлхий рүү унаж байгааг ажигласан тав дахь тохиолдол гэж үзэж байна.,greedy,Kuva ku nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga nga,-25.765625,1.2938939661187405,0.0,0.0,0.1364382803440094,0.25765758752822876
"Out of the approximately 24,000 known meteorites to have fallen to Earth, only about 34 have been verified to be martian in origin.","Дэлхий дээр ойролцоогоор 24,000 солирын чулуу унаснаас зөвхөн 34-ийг нь Ангаргаас гаралтайг батлан тогтоосон байдаг.",greedy,"24,000 meteorites known to have fallen to Earth, only 34 have been verified to be martian in origin.",-9.6953125,1.473753429612648,2.5197593442434796,0.06097560975609756,0.4361884891986847,0.2801941931247711
Fifteen of these rocks are attributed to the meteorite shower last July.,Эдгээр чулуулгийн арван тав нь өнгөрсөн долдугаар сард болсон солирын борооноос үүдэлтэй.,greedy,15 deeds of these rocks are attributed to the meteorite shower last July.,-10.2109375,1.8232914966772384,2.8398387225677895,0.03816793893129772,0.2728631794452667,0.24467483162879944
"Some of the rocks, which are very rare on Earth, are being sold from US$11,000 to $22,500 per ounce, which is about ten times more than the cost of gold.","Дэлхий дээр маш ховор байдаг зарим чулууг нэг унцыг нь 11,000 ам.доллараас 22,500 ам.доллараар зардаг нь алтны өртгөөс даруй арав дахин их байгаа юм.",greedy,"Some of the rocks, which are very rare on Earth, are being sold from US$11,000 to $22,500 per ounce, which is about ten times more than the cost of gold.",-7.41015625,1.1929536511215753,1.3113617852675474,0.05725190839694656,0.528613269329071,0.2623092234134674
"Following the race, Keselowski remains the Drivers' Championship leader with 2,250 points.","Уралдааны дараа Кеселовский 2,250 оноогоор Жолооч нарын аварга шалгаруулах тэмцээний манлайлагч хэвээр үлдлээ.",greedy,Keselowski tiếp tục dẫn đầu giải đua với 2.250 điểm.,-9.453125,1.8054688567741288,2.853183878886449,0.0364963503649635,0.5483104586601257,0.8378696441650391
"Seven points behind, Johnson is second with 2,243.","Жонсон 2,243 буюу долоон оноогоор удаалж байна.",greedy,"7 points behind, Johnson is second with 2,243.",-5.21484375,1.493529076112985,4.990049701936832,0.12195121951219512,0.513317883014679,0.45686402916908264
"In third, Hamlin is twenty points behind, but five ahead of Bowyer. Kahne and Truex, Jr. are fifth and sixth respectively with 2,220 and 2,207 points.","Гуравдугаарт 20 оноо дутуугаар Гамлин орсон нь Боерийн онооноос таваар илүү байна. Кахне болон Трюекс Жр. нар тав, зургаадугаар байранд тус бүр 2,220 болон 2,207 оноогоор оржээ.",greedy,"Hamlin, 20 points behind Bowyer, is five points ahead of Kahne and Truex Jr. Kahne and Truex Jr. are fifth and sixth respectively with 2,220 and 2,207 points.",-16.703125,1.4617238775901766,1.8268075583639503,0.08064516129032258,0.3431899845600128,0.2439824342727661
"Stewart, Gordon, Kenseth, and Harvick round out the top-ten positions for the Drivers' Championship with four races remaining in the season.","Улиралд дөрвөн уралдаан үлдээд байхад Жолооч нарын аварга шалгаруулах тэмцээний эхний аравт Стьюарт, Гордон, Кенсет болон Харвик нар багтаад байна.",greedy,"Stewart, Gordon, Kenseth, and Harvick finish in the top ten for the drivers' championship with four races remaining in the season.",-7.60546875,1.2885475128828878,1.9822566267103439,0.06437768240343347,0.390529066324234,0.2936430275440216
The US Navy also said they were investigating the incident.,АНУ-ын Тэнгисийн цэргийн хүчин мөн уг ослыг шалгаж байсан гэв.,greedy,US Navy also said they were investigating the incident.,-4.421875,1.4947943462801396,3.7968017775955714,0.045871559633027525,0.5807305574417114,0.34242549538612366
"They also said in a statement, ""The crew is currently working to determine the best method of safely extracting the ship"".",Тэд мөн мэдэгдэлдээ “Хөлөг онгоцыг аюулгүй татаж авах хамгийн сайн аргыг тодорхойлохоор багийнхан одоогоор ажиллаж байна” гэжээ.,greedy,"他们也表示，""目前正在研究安全地取出船的方法""。",-18.0625,3.3339796037774954,0.0,0.0,0.5808342099189758,0.8309587240219116
"An Avenger class mine countermeasures ship, the ship was on its way to Puerto Princesa in Palawan.",Авенжер ангиллын тэсэлгээний сөрөг арга хэмжээ авах хөлөг Палаван дахь Пуэрто Принцеса хүрэх замдаа явж байжээ.,greedy,"An Avenger class mine countermeasures ship, the ship was on its way to Puerto Princesa in Palawan.",-6.93359375,1.3349578783855656,2.0244462660665508,0.02906976744186046,0.2680351436138153,0.3128173351287842
"It is assigned to the U.S. Navy’s Seventh Fleet and based in Sasebo, Nagasaki in Japan.",Тус хэргийг Японы Нагасакигийн Сасебод байрлах АНУ-ын Тэнгисийн цэргийн хүчний Долдугаар флотод даалгасан байна.,greedy,"U.S. Navy’s Seventh Fleet is assigned to the Sasebo, Nagasaki in Japan.",-11.5546875,1.6908190697468473,2.2869567780619007,0.033112582781456956,0.3902268707752228,0.3105235993862152
"The Mumbai attackers arrived via boat on Novemeber 26, 2008, bringing with them grenades, automatic weapons and hit multiple targets including the crowded Chhatrapati Shivaji Terminus railway station and the famous Taj Mahal Hotel.","2008 оны Арваннэгдүгээр сарын 26-нд завиар ирсэн Мумбайн халдлага үйлдэгчид гранат, автомат зэвсэгтэй ирсэн бөгөөд хүн ихтэй Чхатрапати Шиважи Терминус төмөр замын өртөө болон алдарт Таж Махал зочид буудал зэрэг хэд хэдэн бай руу дайрчээ.",greedy,"26 November 2008, Mumbai attackers arrived by boat bringing with them grenades, automatic weapons and hit multiple targets including the crowded Chhatrapati Shivaji Terminus railway station and the famous Taj Mahal Hotel.",-13.8203125,1.3790607014241927,1.332090188019597,0.04076086956521739,0.4050178825855255,0.28683236241340637
